text,label
"Samsung chơi lớn, tặng gói VietON, Galaxy Play, FPT Play, K+, Apple TV+… cho người sở hữu TV Samsung 2023",2
"CEO Di Động Việt 'phản pháo' khi bị nói ăn theo TGDĐ, FPT Shop trong cuộc chiến giá rẻ",0
Giải mã chiến lược “kiến tạo hạnh phúc” ở FPT,2
FPT Telecom muốn chi 87 triệu USD đầu tư cáp quang biển,0
FPT Telecom có Chủ tịch HĐQT và Tổng giám đốc mới,2
Phân tích chi tiết ưu và nhược điểm tại dự án FPT Plaza 2,2
Asia-Pacific Stevie Awards 2023 vinh danh FPT về “những giá trị hạnh phúc” kiến tạo cho cộng đồng,2
FPT Telecom sắp bầu HĐQT nhiệm kỳ mới,2
Tập thể giảng viên Bộ môn Toán ĐH FPT và Ban tổ chức ĐHĐCĐ FPT 2023 nhận bằng khen,2
Nhìn lại quá trình 30 năm công tác tại Tập đoàn FPT của ông Hoàng Nam Tiến,2
"Vị doanh nhân vừa ""rời ghế"" Chủ tịch FPT Telecom: 30 năm làm việc vẫn hối hận vì chưa kiếm đủ tiền, từng gây xôn xao với quan điểm ""cha mẹ đừng làm bạn với con""",0
FPT Complex to become a global IT centre,2
"FPT bổ nhiệm các vị trí lãnh đạo cấp cao khối Viễn thông, Giáo dục",2
Chủ tịch FPT Trương Gia Bình là đồng chủ tịch Hội đồng doanh nghiệp đầu ngành Việt Nam,2
FPT Telecom vinh dự đạt 5 giải thưởng liên tiếp tại lễ trao giải Sao Khuê 2023,2
"FPT Education chi 150 triệu thưởng người F giới thiệu thành công tiến sĩ, thạc sĩ",2
"Nguồn thu xuống thấp nhất 7 năm, lợi nhuận công ty quảng cáo trực tuyến FPT Online giảm 99%",0
ĐH FPT nhận giải chuyển đổi số xuất sắc từ Coursera,2
Chân dung ông Hoàng Việt Anh - người sẽ giữ chức Tân Chủ tịch FPT Telecom thay ông Hoàng Nam Tiến,0
Hi FPT triển khai dịch vụ gia đình dành riêng cho người nhà F,2
"Shinhan Finance - Trả góp 0% tại FPT Shop: Sale hè bùng nổ, chẳng lo lãi suất",0
FPT Long Châu đứng top 1 bảng xếp hạng nhà thuốc trực tuyến toàn cầu,2
"Ông Hoàng Nam Tiến rời ghế Chủ tịch FPT Telecom, ông Hoàng Việt Anh lên thay",0
Điểm danh sinh viên BTEC FPT “phá đảo” các cuộc thi quốc tế,2
FPT Long Châu dẫn đầu bảng xếp hạng Global e-Pharmacy năm 2022,2
"VTVCab, FPT Telecom vi phạm quy định sở hữu vốn nước ngoài",0
"ĐHĐCĐ FPT Retail (FRT): Quý I mở mới 100 cửa hàng thuốc Long Châu, tập trung vào tuyến huyện",2
Đại học FPT tổ chức triển lãm thiết kế mỹ thuật số,2
FPT Long Châu dẫn đầu bảng xếp hạng Global E-Pharmacy năm 2022,2
FPT Shop sẽ bán thêm xe máy và phụ tùng tại 600 cửa hàng trên toàn quốc,2
FPT Retail mở rộng chương trình bảo hiểm cá nhân FPT Care cho CBNV,2
"""FPT Telecom ra mắt gói cước băng thông không giới hạn"" từ ngày 1/1/2023",0
"CEO Base.vn Phạm Kim Hùng: “Lãnh đạo FPT vẫn nói chuyện mục tiêu tăng trưởng vài chục phần trăm, tôi được truyền cảm hứng rất nhiều”",2
Trường Đại học FPT chính thức công bố phương án xét tuyển thẳng sinh viên Phổ thông Cao đẳng - FPT Polytechnic,2
FPT Aptech cập nhật chương trình đào tạo lập trình viên 2023,2
FPT Play sở hữu độc quyền bản quyền phát sóng AFF Championship - AFF Championship 2022,2
LĐBĐVN và FPT Play hợp tác về bản quyền truyền hình trận đấu đội tuyển bóng đá quốc gia,2
Chủ tịch FPT Telecom Hoàng Việt Anh nhận thù lao lên tới 5 tỷ đồng năm 2022,0
Tập đoàn FPT hợp tác toàn diện với Đại học Greenwich,2
Yếu tố giúp FPT Long Châu hoàn thành mục tiêu chuyển đổi số,2
FPT và Viện nghiên cứu AI Mila hợp tác phát triển AI có trách nhiệm,2
FPT được vinh danh Top doanh nghiệp phát triển bền vững 2023,2
FPT đề xuất phát triển giáo dục và chuyển đổi số toàn diện với Phú Yên,2
FPT được vinh danh Top 50 công ty niêm yết tốt nhất trong 11 năm liên tiếp,2
FPT Long Châu hợp tác chiến lược cùng Dược Hậu Giang chăm sóc sức khỏe người Việt,2
Chuyên gia FPT IS: “Chuyển đổi số ngân hàng là động lực quan trọng thúc đẩy nền kinh tế số”,2
"Top 10 công ty công nghệ uy tín 2023: Bộ ba Viettel – FPT – VNPT tiếp tục dẫn đầu, Vinaphone tụt lại sau 2 cái tên khác",2
"Công ty chuyên về quảng cáo trực tuyến của FPT sắp ""dốc hầu bao"" trả cổ tức tiền mặt với tỷ lệ 50%",0
FPT Long Châu: 1.234 nhà thuốc hàng đầu vì sứ mệnh nâng cao sức khỏe cộng đồng,2
Khách hàng hào hứng tham gia chương trình giờ vàng tại FPT Long Châu,2
Dàn trai xinh gái đẹp sở hữu thành tích chuẩn con nhà người ta của BTEC FPT,2
FPT semiconductor tham vọng trở thành công ty thiết kế chip lớn nhất Đông Nam Á,2
FPT Long Châu và Dược Hậu Giang hợp tác đẩy mạnh công tác chăm sóc sức khỏe cộng đồng,2
FPT Retail (FRT) chính thức gia nhập thị trường viễn thông di động,2
Công nghệ mới giúp FPT ghi điểm tại Industry 4.0,2
AFC U17 Asian Cup 2023 phát sóng độc quyền trên FPT Play,2
"VDSC dự báo Long Châu sẽ ""gánh"" khoản lỗ 187 tỷ đồng năm 2023 từ chuỗi FPT Shop",0
FPT Long Châu cán mốc 1.234 nhà thuốc trên toàn quốc,2
"Không tham gia ""khẩu chiến giá rẻ"", CellphoneS vẫn được quan tâm nhiều hơn FPT Shop, TGDĐ và Điện Máy Xanh",0
FPT Play phát sóng trực tiếp giải bóng rổ chuyên nghiệp Việt Nam,2
Khách hàng hào hứng tham gia chương trình giờ vàng 1.234 đồng tại FPT Long Châu,2
Còn 50 chỉ tiêu tuyển sinh cuối cùng vào THPT FPT Cần Thơ,0
Dương Hồng Minh: Từ niềm đam mê công nghệ thông tin đến học bổng 100% tại Đại học FPT,2
"Sau ""Rẻ quá”, “Rẻ hơn rẻ quá”, “Rẻ hơn các loại rẻ”, “Rẻ nữa”… Thế giới Di động và FPT Shop xoay sang cuộc chiến mới, CellphoneS gần như không còn lợi nhuận",0
"Lãnh đạo Goldsun Media Group: Tư duy đặc biệt giúp tiết kiệm gần 2 tỷ đồng/năm, VNPT Technology hay FPT Play cũng đang âm thầm áp dụng",2
Ứng dụng Hi FPT cập nhật loạt tính năng quản lý Internet,2
Nhà F đưa hệ thống FPT QMS vào hoạt động,2
FPT Play giới thiệu tính năng xem trực tiếp nhiều trận cầu cùng lúc,2
"FPT Software phát triển phần mềm cho hàng triệu thiết bị trên ô tô, xe máy",2
FPT khai trương văn phòng tại quốc gia thuộc 20 nền kinh tế lớn nhất thế giới,2
FPT IS thúc đẩy triển khai giải pháp tự động hóa akaBot thông qua lễ kí kết hợp tác chiến lược tại thị trường Đài Loan,2
7 tính năng tiện ích của Hi FPT,2
Phim Trung Quốc có đường lưỡi bò bị gỡ khỏi FPT Play và Netflix tại Việt Nam,0
FPT Software khai trương văn phòng mới tại Huế,2
"Ảnh hưởng lạm phát và tỷ giá, FPT vẫn thu về hơn nửa tỷ USD từ nước ngoài",0
Cựu sinh viên trường ĐH FPT “chọn đường cùng” để thêm động lực startup ngành game,2
"Campus đẹp miễn chê, ĐH FPT AI Quy Nhơn khiến hội 2k5 chỉ muốn nhảy vào học luôn",2
"ABBANK chọn FPT IS tư vấn và cung cấp giải pháp tối ưu quản lý, hạch toán kế toán GL",2
"Công ty sở hữu chuỗi FPT Shop chấp nhận ""cắt máu"" để giành thị phần",0
Cựu nam sinh ĐH FPT trở thành kỹ sư AI tại Phần Lan,2
FPT Shop mở bán độc quyền smartphone HONOR X8a,2
"Yêu cầu Netflix, FPT Play gỡ bỏ phim “Hướng gió mà đi” vì có hình ảnh đường lưỡi bò phi pháp",0
"FPT Retail (FRT) “thấm đòn” cuộc chiến hạ giá: Lỗ 200 tỷ trong quý 2/2023, giảm hơn 5.000 nhân sự, cổ phiếu vẫn tăng 50% trong 2 tháng",0
Nỗ lực không ngừng nghỉ đưa FPT Shop trở thành nơi mua laptop hàng đầu Việt Nam,2
Chủ tịch FPT Software nói về bình đẳng giới ở nơi làm việc,2
"FPT liên tiếp phá đỉnh lịch sử, vốn hóa vượt mốc 100.000 tỷ đồng",2
"6 tháng đần năm 2023, doanh thu FPT Retail (FRT) tăng 7% lên 14.924 tỷ đồng,nhưng lỗ 198 tỷ đồng",0
"Netflix, FPT Play remove Chinese film with nine-dash line scenes",0
"Netflix, FPT Play phải gỡ bỏ phim có 'đường lưỡi bò' trong vòng 24 giờ",0
Sếp FPT Bùi Quang Ngọc muốn bán 4 triệu cổ phiếu,0
Điểm danh dàn giảng viên vừa giỏi giang còn sở hữu ngoại hình đẹp của Cao đẳng Anh Quốc BTEC FPT,2
"FPT: Mạnh tay đi vay, “núi” tiền gửi tăng vọt lên gần 27.000 tỷ, đồ thị lợi nhuận ""kỳ lạ"" bậc nhất thị trường",0
FPT Play trình chiếu Giải Vô địch bóng rổ trẻ 5x5 U18 Quốc gia 2023,2
"Quy mô tài sản của FPT vượt mốc 60.000 tỷ, lượng tiền mặt tăng vọt lên gần 27.000 tỷ cuối quý II",0
Trường Đại học FPT Cần Thơ làm hộ chiếu miễn phí cho tân sinh viên,2
"Không phải mỹ nhân phim TVB đâu, nữ sinh ĐH FPT đó",0
"BSI lãi trước thuế quý 2 gấp gần 500 lần cùng kỳ, tự doanh tăng tỷ trọng cổ phiếu FPT, STB, IDC",0
'Thầy giáo vàng' trong làng Muay Thái hoá ra là giảng viên Trường ĐH FPT,2
Ngắm vẻ đẹp trong veo của nàng mẫu Việt sinh viên trường ĐH FPT Hà Nội,2
Điều làm nên sức hút của phần 2 anime Sugar Apple Fairy Tale trên FPT Play,2
FPT là thương hiệu công nghệ giá trị nhất Việt Nam,2
FPT - Thương hiệu công nghệ giá trị nhất Việt Nam,2
FPT IS triển khai hệ sinh thái số toàn trình cho hoạt động kinh doanh của Shinhan Life Việt Nam,2
Thay avatar mừng tuổi 35 của FPT,2
FPT Software tổ chức giải chạy quy tụ nhân sự đa sắc tộc,2
"FPT áp dụng chính sách Tuyên dương, khen thưởng gắn với nỗ lực, thay vì chỉ tập trung vào thành tích",2
Đếm ngược sinh nhật cùng chuyên trang FPT 35 năm,2
Niềm vui nhân đôi với cổ đông FPT: Cổ phiếu vượt đỉnh đúng ngày “lăn chốt” cổ tức,2
Ban Nhân sự FPT Telecom tái cấu trúc và bổ nhiệm nhân sự mới,2
"Cập nhật cổ phiếu FPT – Đà tăng trưởng mạnh, duy trì khuyến nghị Mua vào",2
FPT Shop chính thức hỗ trợ thanh toán Apple Pay,2
FPT Telecom ra mắt ứng dụng bảo mật F-Safe Go,2
Triết lý ‘đồng hành’ tạo dựng nơi làm việc hạnh phúc tại FPT IS,2
‏FPT là Thương hiệu Công nghệ giá trị nhất Việt Nam‏,2
FPT Software mở rộng campus theo mô hình quốc tế,2
FPT IS được vinh danh “Nơi làm việc tốt nhất châu Á 2023”,2
FPT Shop triển khai thanh toán bằng Apple Pay,2
"FPT lãi trước thuế hơn 5.000 tỷ đồng sau 7 tháng đầu năm 2023, tăng trưởng gần 20%",0
"Tạm biệt nỗi sợ Toán cao cấp với những bài giảng sáng tạo, hấp dẫn của Tiến sĩ ""soái ca"" Trường ĐH FPT",2
FPT IS kiến tạo môi trường làm việc hạnh phúc - Nơi lưu giữ những dấu ấn khó quên,2
FPT Software liên tục xây dựng mô hình campus đẳng cấp thế giới để thúc đẩy nguồn nhân lực,2
Hộp quà dành cho tân sinh viên đẹp như lấy ra từ phim Harry Potter của BTEC FPT,2
Phụ huynh bức xúc vì Trường FPT Polytechnic dạy võ khiến một học sinh bị gãy xương,0
Chính thức golive giao diện mới Hệ thống quản lý mua sắm FPT Epurchase,2
3 lý do nên mua ngay căn hộ FPT Plaza 2,1
Những trải nghiệm thú vị trong Tuần lễ định hướng dành cho học sinh FPT School Hải Phòng,1
"Sự kiện mua laptop gaming - Đồ họa, tặng màn hình LG của FPT Shop thu hút nhiều khách hàng",2
FPT IS khởi động dự án với MB,0
"Năng lực ""đáng gờm"" của thành viên chuyên kết cấu thép trong liên doanh Vietur: Xây nhà máy cho Vinfast, Hòa Phát, FPT,... mỗi năm trung bình thực hiện 175 công trình",2
Trường ĐH FPT thành lập Khoa Vi mạch và bán dẫn,2
Tập đoàn FPT là 'Nơi làm việc xuất sắc',2
Ngôi nhà của Đại tướng Võ Nguyên Giáp và trụ sở đầu tiên của FPT,2
FPT dự kiến rót 100 triệu USD đầu tư vào Mỹ trong cuối năm 2023,0
Chủ tịch FPT: Chuyển đổi số đem lại hạnh phúc cho mỗi người,2
"EBS nhà Phần mềm FPT ‘thay áo mới’, tạo hạnh phúc mới cho nhân viên",2
Cách nhân viên FPT toàn cầu kỷ niệm 35 năm thành lập,2
Sản phẩm akaCam của FPT đại diện Việt Nam tại ASEAN Digital Awards 2024,2
Great Place to Work vinh danh FPT là nơi làm việc xuất sắc 2023-2024,2
Chủ tịch FPT IS làm việc cùng đoàn chuyên gia Nhật Bản,2
Cựu F: ‘Tình đồng đội tạo nên văn hóa FPT’,2
191.000 lượt runner tham gia chạy giải FPT 35 năm,2
FPT honoured twice at 15th Annual Global CSR & ESG Awards,2
"Trở lại Top 10 người giàu nhất sàn chứng khoán Việt Nam sau 15 năm, Chủ tịch FPT có bao nhiêu tiền?",2
FPT hành trình 35 năm kiến tạo hạnh phúc,2
"1.350 sinh viên, giảng viên FPT Edu trình diễn nhạc cụ dân tộc",2
"""Đạo chích"" gây ra hàng loạt vụ đột nhập cửa hàng FPT - Báo Công an Nhân dân điện tử",0
FPT Corporation sees both revenue and profit up in 8 months,2
Tập thể CSR FPT nhận Sao Lao động hạng Nhất,2
Công cụ mới của FPT Retail sẽ giúp tiết kiệm hơn 17 tỷ đồng chi phí kiểm kê,2
"Lãnh đạo FPT Retail: Sẽ mở thêm 3.000 cửa hàng Long Châu, biên lợi nhuận mảng ICT khó quay trở lại thời điểm 2021-2022",0
Phim kỷ niệm 35 năm của FPT nổi bật tinh thần thượng võ của người Việt,2
FPT Shop khai trương Garmin Brand Store mới ở TP HCM,2
FPT Schools Đà Nẵng ghi nhận thành tích ấn tượng trong năm cột mốc,2
FPT Software Đà Nẵng Vô địch Đại nhạc hội AI Fest,2
FPT Techday 2023 sẽ là ‘bản giao hưởng’ công nghệ tầm cỡ quốc tế,2
FPT Education giành giải Vàng Hội diễn tại Quy Nhơn,2
"Giữa đêm, FPT Shop nhận 10.000 đơn đặt trước iPhone 15 Series",0
Người F toàn cầu sôi nổi hướng về sinh nhật FPT 35,2
"Trường Tiểu học, THCS và THPT FPT Bắc Giang khai giảng năm học mới",2
FPT Telecom trở thành nhà phân phối chính thức của Cloudflare,2
FPT kỷ niệm 35 năm thành lập bằng chuỗi hoạt động trải dài khắp cả nước,2
FPT Play phát sóng độc quyền vòng bảng UEFA Champions League 2023-2024,2
FPT IS khai trương văn phòng đại diện và Trung tâm R&D tại Đà Nẵng,2
FPT Long Châu triển khai dịch vụ đặc biệt cho người bệnh tiểu đường,2
"Quay phim, chụp ảnh, làm “hot TikToker”, hoá ra sinh viên Trường ĐH FPT học vui như thế này",2
"Chủ tịch FPT Semiconductor hé lộ: ‘Đơn hàng 70 triệu chip, tiếp nối giấc mơ bán dẫn của người Việt’",2
BTEC FPT là đơn vị cao đẳng đào tạo bán dẫn đầu tiên ở Việt Nam,2
FPT Techday 2023: Công nghệ Việt bứt phá đẳng cấp,0
Nhiều nhà thuốc của Công ty Cổ phần Dược phẩm FPT Long Châu bị xử phạt,0
FPT Software hợp tác cùng AITOMATIC thúc đẩy ứng dụng AI cho ngành công nghiệp,2
Doanh thu khối công nghệ Tập đoàn FPT vượt mốc 1 tỷ USD chỉ sau 10 tháng,0
"Cổ phiếu FPT Retail (FRT) vượt đỉnh lịch sử, thị giá chạm mốc ba chữ số",0
‘Thầy giáo quốc dân FPT’ Vũ Chí Thành: ‘Tôi mong sớm được dạy môn học hạnh phúc’,2
"FPT mua lại công ty công nghệ 20 năm tuổi tại Mỹ, đánh dấu công ty thứ 3 tại Mỹ được mua lại trong vòng 1 năm",0
"FPT lãi sau thuế 10 tháng tăng trưởng gần 18%, doanh thu khối công nghệ vượt 1 tỷ USD",0
